epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,71.6024,1.03702,0.76766,1.04004,0.98129,1,0.995,0.72174,0.83817,0.5844,0.91033,0.00123241,0.00123241,0.00123241
81,72.4465,1.16134,0.64153,1.12723,0.98129,1,0.995,0.72174,0.83817,0.5844,0.91033,0.00122691,0.00122691,0.00122691
82,73.2401,1.15295,0.64993,0.95971,0.98129,1,0.995,0.72174,0.83817,0.5844,0.91033,0.00122141,0.00122141,0.00122141
83,74.0662,1.11379,0.71246,0.98788,0.98129,1,0.995,0.72174,0.83817,0.5844,0.91033,0.00121591,0.00121591,0.00121591
84,74.8312,1.20615,0.799,1.14351,0.97747,1,0.995,0.796,0.75282,0.52051,0.91111,0.00121041,0.00121041,0.00121041
85,75.6604,1.28069,0.85145,1.01555,0.97747,1,0.995,0.796,0.75282,0.52051,0.91111,0.00120491,0.00120491,0.00120491
86,76.4463,1.20721,0.72132,1.25704,0.97747,1,0.995,0.796,0.75282,0.52051,0.91111,0.00119941,0.00119941,0.00119941
87,77.2026,1.14086,0.85266,1.18631,0.97747,1,0.995,0.796,0.75282,0.52051,0.91111,0.00119391,0.00119391,0.00119391
88,78.0103,1.26598,0.70361,1.09194,0.97747,1,0.995,0.796,0.75282,0.52051,0.91111,0.0011884,0.0011884,0.0011884
89,78.8275,1.13424,0.66174,1.03896,0.97963,1,0.995,0.796,0.78202,0.51758,0.95705,0.0011829,0.0011829,0.0011829
90,79.6576,0.99956,0.80162,1.041,0.97963,1,0.995,0.796,0.78202,0.51758,0.95705,0.0011774,0.0011774,0.0011774
91,80.4676,1.06322,0.69618,1.11686,0.97963,1,0.995,0.796,0.78202,0.51758,0.95705,0.0011719,0.0011719,0.0011719
92,81.2665,1.08289,0.66379,0.96455,0.97963,1,0.995,0.796,0.78202,0.51758,0.95705,0.0011664,0.0011664,0.0011664
93,82.0742,1.05259,0.71969,1.02578,0.89494,1,0.995,0.796,1.13252,1.22379,1.26775,0.0011609,0.0011609,0.0011609
94,82.872,0.98161,0.77711,1.02779,0.89494,1,0.995,0.796,1.13252,1.22379,1.26775,0.0011554,0.0011554,0.0011554
95,83.7781,0.96378,0.75088,0.9983,0.89494,1,0.995,0.796,1.13252,1.22379,1.26775,0.0011499,0.0011499,0.0011499
96,84.6591,0.98364,0.78237,0.99219,0.89494,1,0.995,0.796,1.13252,1.22379,1.26775,0.0011444,0.0011444,0.0011444
97,85.5058,0.95489,0.62511,0.92599,0.89494,1,0.995,0.796,1.13252,1.22379,1.26775,0.00113889,0.00113889,0.00113889
98,86.2818,1.17535,0.69444,0.98951,0.98107,1,0.995,0.796,0.93807,0.47805,1.08321,0.00113339,0.00113339,0.00113339
99,87.102,1.24586,0.68279,1.03237,0.98107,1,0.995,0.796,0.93807,0.47805,1.08321,0.00112789,0.00112789,0.00112789
100,87.9012,0.9275,0.59362,1.00523,0.98107,1,0.995,0.796,0.93807,0.47805,1.08321,0.00112239,0.00112239,0.00112239
101,88.7289,0.92804,0.65609,1.06291,0.98107,1,0.995,0.796,0.93807,0.47805,1.08321,0.00111689,0.00111689,0.00111689
102,89.5582,1.00157,0.72669,1.07498,0.97733,1,0.995,0.72357,0.86601,0.55977,0.97108,0.00111139,0.00111139,0.00111139
103,90.3725,1.00101,0.61396,1.019,0.97733,1,0.995,0.72357,0.86601,0.55977,0.97108,0.00110589,0.00110589,0.00110589
104,91.1974,1.06519,0.68616,1.03169,0.97733,1,0.995,0.72357,0.86601,0.55977,0.97108,0.00110039,0.00110039,0.00110039
105,92.0184,0.92661,0.59397,1.05409,0.97733,1,0.995,0.72357,0.86601,0.55977,0.97108,0.00109489,0.00109489,0.00109489
1,5.56955,1.06775,1.51908,1.1301,0.98514,1,0.995,0.82958,0.87158,0.74312,0.96929,1.667e-05,1.667e-05,1.667e-05
2,6.64617,1.03782,1.48374,1.00224,0.98509,1,0.995,0.82958,0.87372,0.75876,0.97015,4.9845e-05,4.9845e-05,4.9845e-05
3,7.41419,1.22117,1.36319,1.27955,0.98508,1,0.995,0.80757,0.8697,0.76325,0.97057,8.27999e-05,8.27999e-05,8.27999e-05
4,8.13123,0.9351,1.28579,1.06922,0.98525,1,0.995,0.82957,0.87023,0.76475,0.97064,0.000115535,0.000115535,0.000115535
5,8.87896,1.04939,1.1155,1.0013,0.97753,1,0.995,0.62031,1.34239,0.88101,1.095,0.00014805,0.00014805,0.00014805
6,9.73852,1.10887,1.18511,1.01619,0.98063,1,0.995,0.61381,1.56009,0.90544,1.23537,0.000180344,0.000180344,0.000180344
7,10.6241,1.21355,1.26645,1.1455,0.98109,1,0.995,0.75209,1.04371,0.55704,1.0644,0.000212419,0.000212419,0.000212419
8,11.5037,1.0466,1.13282,1.04988,0.98127,1,0.995,0.80765,0.97794,0.61911,1.11341,0.000244274,0.000244274,0.000244274
9,12.373,1.4284,1.32763,1.08572,0.98484,1,0.995,0.79688,1.00377,0.55944,1.15514,0.000275909,0.000275909,0.000275909
10,13.2165,1.21496,1.18841,1.30169,0.98178,1,0.995,0.79715,0.97226,0.65984,1.09805,0.000307323,0.000307323,0.000307323
11,14.0497,1.35888,1.23408,1.22935,0.98254,1,0.995,0.78127,0.86214,0.65395,0.98654,0.000338518,0.000338518,0.000338518
12,14.9395,1.12976,1.08475,1.05181,0.98254,1,0.995,0.78127,0.86214,0.65395,0.98654,0.000369492,0.000369492,0.000369492
13,15.9,0.9575,1.04425,1.01606,0.98617,1,0.995,0.78643,0.87371,0.5565,0.95724,0.000400247,0.000400247,0.000400247
14,16.7923,1.21552,1.0847,1.03616,0.98628,1,0.995,0.83304,0.86711,0.56356,1.05285,0.000430781,0.000430781,0.000430781
15,17.6173,1.12379,1.04314,0.96674,0.98628,1,0.995,0.83304,0.86711,0.56356,1.05285,0.000461096,0.000461096,0.000461096
16,18.5538,1.29056,1.08117,1.20138,0.98635,1,0.995,0.83324,0.87447,0.5626,1.05611,0.00049119,0.00049119,0.00049119
17,19.4105,0.95479,1.06079,1.17346,0.98635,1,0.995,0.83324,0.87447,0.5626,1.05611,0.000521064,0.000521064,0.000521064
18,20.2817,1.12628,1.04604,1.09849,0.98502,1,0.995,0.78253,0.92792,0.4826,1.076,0.000550718,0.000550718,0.000550718
19,21.0986,1.16891,1.11636,1.0998,0.98502,1,0.995,0.78253,0.92792,0.4826,1.076,0.000580153,0.000580153,0.000580153
20,22.067,1.07197,0.99741,1.02307,0.98554,1,0.995,0.74944,0.89146,0.55941,1.06489,0.000609367,0.000609367,0.000609367
21,22.9233,1.26252,1.02014,1.1366,0.98554,1,0.995,0.74944,0.89146,0.55941,1.06489,0.000638361,0.000638361,0.000638361
22,23.7267,1.44854,1.05344,1.11522,0.98481,1,0.995,0.7582,0.98687,0.66719,1.02195,0.000667135,0.000667135,0.000667135
23,24.5625,1.13372,1.01402,1.03072,0.98481,1,0.995,0.7582,0.98687,0.66719,1.02195,0.000695689,0.000695689,0.000695689
24,25.444,1.46871,1.28133,1.20505,0.98515,1,0.995,0.71346,1.04487,0.57216,1.02014,0.000724023,0.000724023,0.000724023
25,26.2591,1.08222,1.13207,1.0814,0.98515,1,0.995,0.71346,1.04487,0.57216,1.02014,0.000752137,0.000752137,0.000752137
26,27.0836,1.19303,1.00383,1.15288,0.98515,1,0.995,0.71346,1.04487,0.57216,1.02014,0.000780031,0.000780031,0.000780031
27,27.909,1.20592,1.08289,1.24646,0.98042,1,0.995,0.76325,1.10745,0.73587,1.19061,0.000807705,0.000807705,0.000807705
28,28.7313,1.12602,0.90975,1.08119,0.98042,1,0.995,0.76325,1.10745,0.73587,1.19061,0.000835159,0.000835159,0.000835159
29,29.5697,1.13461,0.89678,1.0361,0.98042,1,0.995,0.76325,1.10745,0.73587,1.19061,0.000862392,0.000862392,0.000862392
30,30.4145,1.22587,0.89288,1.03687,0.96395,1,0.995,0.78015,0.96248,0.78962,1.0351,0.000889406,0.000889406,0.000889406
31,31.2559,0.72503,0.86874,1.03557,0.96395,1,0.995,0.78015,0.96248,0.78962,1.0351,0.0009162,0.0009162,0.0009162
32,32.0713,1.15781,0.95061,1.01451,0.96395,1,0.995,0.78015,0.96248,0.78962,1.0351,0.000942774,0.000942774,0.000942774
33,32.8868,1.40657,1.09562,1.18636,0.98234,1,0.995,0.78574,0.90207,0.64791,0.95573,0.000969127,0.000969127,0.000969127
34,33.6813,1.1718,1.42823,1.03485,0.98234,1,0.995,0.78574,0.90207,0.64791,0.95573,0.000995261,0.000995261,0.000995261
35,34.5228,1.12277,1.33264,0.97176,0.98234,1,0.995,0.78574,0.90207,0.64791,0.95573,0.00102117,0.00102117,0.00102117
36,35.3463,1.26622,1.41906,1.159,0.98625,1,0.995,0.79739,0.89299,0.63385,1.02682,0.00104687,0.00104687,0.00104687
37,36.1766,1.38043,1.87997,1.39952,0.98625,1,0.995,0.79739,0.89299,0.63385,1.02682,0.00107234,0.00107234,0.00107234
38,37.0068,0.97523,1.57113,1.23514,0.98625,1,0.995,0.79739,0.89299,0.63385,1.02682,0.00109759,0.00109759,0.00109759
39,37.998,1.0264,1.54715,1.02964,0.98625,1,0.995,0.79739,0.89299,0.63385,1.02682,0.00112263,0.00112263,0.00112263
40,38.8151,1.13838,1.45201,1.0028,0,0,0,0,1.76606,6.45698,1.95989,0.00114744,0.00114744,0.00114744
41,39.6303,1.22754,2.16597,1.10976,0,0,0,0,1.76606,6.45698,1.95989,0.00117203,0.00117203,0.00117203
42,40.448,1.16091,1.94577,1.06264,0,0,0,0,1.76606,6.45698,1.95989,0.00119641,0.00119641,0.00119641
43,41.3005,1.31124,2.10562,1.25438,0,0,0,0,1.76606,6.45698,1.95989,0.00122056,0.00122056,0.00122056
44,42.1431,1.08434,2.46673,1.08795,0.9503,1,0.995,0.73007,1.00439,1.82133,1.16149,0.00124449,0.00124449,0.00124449
45,42.9464,1.06322,1.55507,1.04365,0.9503,1,0.995,0.73007,1.00439,1.82133,1.16149,0.00126821,0.00126821,0.00126821
46,43.7756,1.27319,2.02953,1.1308,0.9503,1,0.995,0.73007,1.00439,1.82133,1.16149,0.0012917,0.0012917,0.0012917
47,44.5911,1.23993,2.34602,1.1349,0.9503,1,0.995,0.73007,1.00439,1.82133,1.16149,0.00131497,0.00131497,0.00131497
48,45.456,1.23672,1.62963,1.11022,0.95453,1,0.995,0.69696,1.06564,1.25359,1.0617,0.00133803,0.00133803,0.00133803
49,46.2734,1.44959,1.55653,1.26546,0.95453,1,0.995,0.69696,1.06564,1.25359,1.0617,0.00136086,0.00136086,0.00136086
50,47.083,1.32816,1.39561,1.38063,0.95453,1,0.995,0.69696,1.06564,1.25359,1.0617,0.00138347,0.00138347,0.00138347
51,47.9197,1.29604,1.26436,1.15076,0.95453,1,0.995,0.69696,1.06564,1.25359,1.0617,0.00139195,0.00139195,0.00139195
52,48.7161,0.95289,1.18803,1.02809,0.95453,1,0.995,0.69696,1.06564,1.25359,1.0617,0.00138644,0.00138644,0.00138644
53,49.5646,1.27089,1.29845,1.13337,0.98161,1,0.995,0.78016,0.90439,0.6759,1.04692,0.00138094,0.00138094,0.00138094
54,50.373,1.10567,1.17367,1.15836,0.98161,1,0.995,0.78016,0.90439,0.6759,1.04692,0.00137544,0.00137544,0.00137544
55,51.2081,1.06877,0.86013,0.99494,0.98161,1,0.995,0.78016,0.90439,0.6759,1.04692,0.00136994,0.00136994,0.00136994
56,52.0313,1.31208,1.41153,1.05733,0.98161,1,0.995,0.78016,0.90439,0.6759,1.04692,0.00136444,0.00136444,0.00136444
57,52.9604,1.12156,0.87655,1.03323,0.97814,1,0.995,0.75898,0.89637,0.72699,1.04302,0.00135894,0.00135894,0.00135894
58,53.7649,1.28584,1.5581,1.19665,0.97814,1,0.995,0.75898,0.89637,0.72699,1.04302,0.00135344,0.00135344,0.00135344
59,54.613,1.35696,2.43786,1.23528,0.97814,1,0.995,0.75898,0.89637,0.72699,1.04302,0.00134794,0.00134794,0.00134794
60,55.5358,1.36918,1.9829,1.27337,0.97814,1,0.995,0.75898,0.89637,0.72699,1.04302,0.00134244,0.00134244,0.00134244
61,56.3658,1.37848,1.80665,1.11964,0.97814,1,0.995,0.75898,0.89637,0.72699,1.04302,0.00133693,0.00133693,0.00133693
62,57.1612,1.37551,1.84779,1.18205,0.97953,1,0.995,0.78138,0.78122,0.69929,0.97599,0.00133143,0.00133143,0.00133143
63,57.9804,1.4361,0.85517,1.17182,0.97953,1,0.995,0.78138,0.78122,0.69929,0.97599,0.00132593,0.00132593,0.00132593
64,58.8331,1.14415,0.90835,1.08667,0.97953,1,0.995,0.78138,0.78122,0.69929,0.97599,0.00132043,0.00132043,0.00132043
65,59.693,1.08996,0.74203,1.09259,0.97953,1,0.995,0.78138,0.78122,0.69929,0.97599,0.00131493,0.00131493,0.00131493
66,60.521,1.30527,0.89245,1.09767,0.97969,1,0.995,0.76319,0.82728,1.06237,1.0382,0.00130943,0.00130943,0.00130943
67,61.3593,0.97479,0.99687,1.08297,0.97969,1,0.995,0.76319,0.82728,1.06237,1.0382,0.00130393,0.00130393,0.00130393
68,62.2108,0.88563,1.04908,1.04656,0.97969,1,0.995,0.76319,0.82728,1.06237,1.0382,0.00129843,0.00129843,0.00129843
69,63.0132,1.05268,1.29642,1.10158,0.97969,1,0.995,0.76319,0.82728,1.06237,1.0382,0.00129293,0.00129293,0.00129293
70,63.822,0.89881,1.35952,1.14587,0.97969,1,0.995,0.76319,0.82728,1.06237,1.0382,0.00128742,0.00128742,0.00128742
71,64.7415,1.02589,1.30817,1.17536,0.98594,1,0.995,0.70775,0.90042,0.74058,0.98196,0.00128192,0.00128192,0.00128192
72,65.5343,1.05236,1.04327,1.07895,0.98594,1,0.995,0.70775,0.90042,0.74058,0.98196,0.00127642,0.00127642,0.00127642
73,66.3551,1.08391,0.96083,1.04569,0.98594,1,0.995,0.70775,0.90042,0.74058,0.98196,0.00127092,0.00127092,0.00127092
74,67.1907,1.27488,1.16513,1.03886,0.98594,1,0.995,0.70775,0.90042,0.74058,0.98196,0.00126542,0.00126542,0.00126542
75,68.2297,0.95249,1.07857,1.10493,0.98415,1,0.995,0.64144,1.12643,0.85002,1.29426,0.00125992,0.00125992,0.00125992
76,69.0393,1.07269,0.81098,1.12569,0.98415,1,0.995,0.64144,1.12643,0.85002,1.29426,0.00125442,0.00125442,0.00125442
77,69.8655,1.27688,0.82052,1.18797,0.98415,1,0.995,0.64144,1.12643,0.85002,1.29426,0.00124892,0.00124892,0.00124892
78,70.73,1.32485,0.90674,1.20607,0.98415,1,0.995,0.64144,1.12643,0.85002,1.29426,0.00124342,0.00124342,0.00124342
79,71.5543,1.26345,0.93613,1.36186,0.98415,1,0.995,0.64144,1.12643,0.85002,1.29426,0.00123791,0.00123791,0.00123791
80,72.3742,1.06311,0.80651,1.09011,0.98245,1,0.995,0.7631,1.12411,0.99177,1.33429,0.00123241,0.00123241,0.00123241
81,73.2119,1.20548,0.90806,1.13808,0.98245,1,0.995,0.7631,1.12411,0.99177,1.33429,0.00122691,0.00122691,0.00122691
82,74.0552,1.03585,0.84641,0.97211,0.98245,1,0.995,0.7631,1.12411,0.99177,1.33429,0.00122141,0.00122141,0.00122141
83,74.8756,0.95638,0.78992,0.97523,0.98245,1,0.995,0.7631,1.12411,0.99177,1.33429,0.00121591,0.00121591,0.00121591
84,75.7012,1.21964,1.02417,1.1495,0.98358,1,0.995,0.73021,1.10913,0.77322,1.1916,0.00121041,0.00121041,0.00121041
85,76.5133,1.1582,0.73073,0.99132,0.98358,1,0.995,0.73021,1.10913,0.77322,1.1916,0.00120491,0.00120491,0.00120491
86,77.3293,1.08746,0.78492,1.17448,0.98358,1,0.995,0.73021,1.10913,0.77322,1.1916,0.00119941,0.00119941,0.00119941
87,78.1674,1.1056,0.86567,1.18731,0.98358,1,0.995,0.73021,1.10913,0.77322,1.1916,0.00119391,0.00119391,0.00119391
88,78.9788,1.15284,0.69566,1.04821,0.98358,1,0.995,0.73021,1.10913,0.77322,1.1916,0.0011884,0.0011884,0.0011884
89,79.8394,1.08708,0.7002,1.01871,0.98386,1,0.995,0.73026,1.086,0.65308,1.08562,0.0011829,0.0011829,0.0011829
90,80.6591,1.23808,0.86024,1.10037,0.98386,1,0.995,0.73026,1.086,0.65308,1.08562,0.0011774,0.0011774,0.0011774
91,81.5138,1.30957,0.81267,1.2355,0.98386,1,0.995,0.73026,1.086,0.65308,1.08562,0.0011719,0.0011719,0.0011719
92,82.3872,1.09281,0.75272,1.00117,0.98386,1,0.995,0.73026,1.086,0.65308,1.08562,0.0011664,0.0011664,0.0011664
93,83.2518,1.06061,0.76128,1.03648,0.98199,1,0.995,0.73029,1.00142,0.73117,1.01688,0.0011609,0.0011609,0.0011609
94,84.086,0.94856,0.72802,0.9852,0.98199,1,0.995,0.73029,1.00142,0.73117,1.01688,0.0011554,0.0011554,0.0011554
95,84.9715,0.85744,0.60363,1.00214,0.98199,1,0.995,0.73029,1.00142,0.73117,1.01688,0.0011499,0.0011499,0.0011499
96,85.7982,0.96154,0.75367,1.00754,0.98199,1,0.995,0.73029,1.00142,0.73117,1.01688,0.0011444,0.0011444,0.0011444
97,86.6418,0.97437,0.6212,0.94804,0.98199,1,0.995,0.73029,1.00142,0.73117,1.01688,0.00113889,0.00113889,0.00113889
98,87.4942,1.03694,0.7866,0.97708,0.98255,1,0.995,0.71345,0.89876,0.69972,0.95518,0.00113339,0.00113339,0.00113339
99,88.3304,1.10583,0.71066,1.07544,0.98255,1,0.995,0.71345,0.89876,0.69972,0.95518,0.00112789,0.00112789,0.00112789
100,89.1586,0.86762,0.70214,1.04799,0.98255,1,0.995,0.71345,0.89876,0.69972,0.95518,0.00112239,0.00112239,0.00112239
101,90.003,1.00067,0.71218,1.08549,0.98255,1,0.995,0.71345,0.89876,0.69972,0.95518,0.00111689,0.00111689,0.00111689
102,90.8398,1.04814,0.76208,1.05778,0.98095,1,0.995,0.71353,0.93842,0.73848,0.96635,0.00111139,0.00111139,0.00111139
103,91.6792,0.90692,0.624,1.07223,0.98095,1,0.995,0.71353,0.93842,0.73848,0.96635,0.00110589,0.00110589,0.00110589
104,92.4875,1.13329,0.73134,1.18559,0.98095,1,0.995,0.71353,0.93842,0.73848,0.96635,0.00110039,0.00110039,0.00110039
105,93.3801,1.01825,0.65719,1.09322,0.98095,1,0.995,0.71353,0.93842,0.73848,0.96635,0.00109489,0.00109489,0.00109489
106,94.2419,1.09157,0.63637,1.10393,0.98095,1,0.995,0.71353,0.93842,0.73848,0.96635,0.00108938,0.00108938,0.00108938
107,95.0689,1.05424,0.65895,1.02021,0.97966,1,0.995,0.7634,0.97476,0.72673,0.92434,0.00108388,0.00108388,0.00108388
108,95.9003,1.00042,0.67032,1.12175,0.97966,1,0.995,0.7634,0.97476,0.72673,0.92434,0.00107838,0.00107838,0.00107838
109,96.7138,0.88991,0.74662,1.04596,0.97966,1,0.995,0.7634,0.97476,0.72673,0.92434,0.00107288,0.00107288,0.00107288
110,97.5774,1.00831,0.61428,1.0149,0.97966,1,0.995,0.7634,0.97476,0.72673,0.92434,0.00106738,0.00106738,0.00106738
111,98.5043,0.88745,0.62041,0.96853,0.98114,1,0.995,0.78086,0.96104,0.56296,1.07291,0.00106188,0.00106188,0.00106188
112,99.4401,1.1268,0.63029,1.07338,0.98114,1,0.995,0.78086,0.96104,0.56296,1.07291,0.00105638,0.00105638,0.00105638
113,100.394,1.27804,0.69005,1.15165,0.98114,1,0.995,0.78086,0.96104,0.56296,1.07291,0.00105088,0.00105088,0.00105088
114,101.323,1.01495,0.61377,1.0536,0.98114,1,0.995,0.78086,0.96104,0.56296,1.07291,0.00104538,0.00104538,0.00104538
115,102.111,1.237,0.76027,1.1434,0.98114,1,0.995,0.78086,0.96104,0.56296,1.07291,0.00103987,0.00103987,0.00103987
116,102.974,1.20391,0.65493,1.01391,0.98198,1,0.995,0.73141,1.00959,0.60771,1.07406,0.00103437,0.00103437,0.00103437
1,6.25454,1.08643,1.02047,1.09246,0.98633,1,0.995,0.83271,0.88392,0.5552,1.06831,1.667e-05,1.667e-05,1.667e-05
2,7.43985,1.18181,1.14551,1.07561,0.98631,1,0.995,0.83243,0.88478,0.5556,1.07031,4.9845e-05,4.9845e-05,4.9845e-05
3,8.28817,1.2687,1.19593,1.27494,0.98615,1,0.995,0.83199,0.88221,0.54658,1.07594,8.27999e-05,8.27999e-05,8.27999e-05
4,9.13467,1.18679,0.93567,1.11155,0.9864,1,0.995,0.83199,0.87954,0.54571,1.0757,0.000115535,0.000115535,0.000115535
5,10.0111,1.2042,1.31782,1.03463,0.98205,1,0.995,0.73488,1.03537,0.66176,1.09147,0.00014805,0.00014805,0.00014805
6,10.9664,1.09162,0.95726,0.9884,0.98023,1,0.995,0.68631,1.07194,0.62416,1.05109,0.000180344,0.000180344,0.000180344
7,11.9013,1.18247,1.04525,1.12599,0.97458,1,0.995,0.79809,0.92733,0.60736,0.96727,0.000212419,0.000212419,0.000212419
8,12.828,1.08498,0.97371,1.11661,0.97521,1,0.995,0.79792,0.93653,0.61314,0.96902,0.000244274,0.000244274,0.000244274
9,13.7723,1.02034,1.00916,1.00102,0.98273,1,0.995,0.77736,0.82182,0.60833,0.95261,0.000275909,0.000275909,0.000275909
10,14.712,1.05607,0.90788,1.1128,0.98233,1,0.995,0.63611,0.8735,0.54518,1.01198,0.000307323,0.000307323,0.000307323
11,15.6679,1.12995,0.96417,1.04423,0.97981,1,0.995,0.63424,0.945,0.62753,1.06501,0.000338518,0.000338518,0.000338518
12,16.5869,1.20745,1.03205,1.13978,0.97981,1,0.995,0.63424,0.945,0.62753,1.06501,0.000369492,0.000369492,0.000369492
13,17.5188,1.1678,0.9037,1.12058,0.98082,1,0.995,0.63145,0.85218,0.63833,1.02931,0.000400247,0.000400247,0.000400247
14,18.4239,0.96581,0.91979,0.96197,0.97889,1,0.995,0.83064,0.81295,0.68553,0.99923,0.000430781,0.000430781,0.000430781
15,19.3047,1.1564,0.9958,1.11007,0.97889,1,0.995,0.83064,0.81295,0.68553,0.99923,0.000461096,0.000461096,0.000461096
16,20.1995,1.19867,0.93195,1.10959,0.98046,1,0.995,0.71374,0.94864,0.71168,1.05488,0.00049119,0.00049119,0.00049119
17,21.0988,1.17115,0.90247,1.07895,0.98046,1,0.995,0.71374,0.94864,0.71168,1.05488,0.000521064,0.000521064,0.000521064
18,22.0218,0.9985,0.79984,0.99593,0.98395,1,0.995,0.79779,0.93213,0.58581,1.01185,0.000550718,0.000550718,0.000550718
19,22.9332,1.15977,0.87454,0.97059,0.98395,1,0.995,0.79779,0.93213,0.58581,1.01185,0.000580153,0.000580153,0.000580153
20,24.0174,1.27674,0.81367,1.02728,0.98415,1,0.995,0.71361,0.98421,0.72391,1.05614,0.000609367,0.000609367,0.000609367
21,24.8964,1.1055,0.82681,1.1887,0.98415,1,0.995,0.71361,0.98421,0.72391,1.05614,0.000638361,0.000638361,0.000638361
22,25.8157,1.21563,0.79673,0.97689,0.97276,1,0.995,0.75807,0.96083,0.76968,0.97529,0.000667135,0.000667135,0.000667135
23,26.7449,1.12798,1.16505,1.11892,0.97276,1,0.995,0.75807,0.96083,0.76968,0.97529,0.000695689,0.000695689,0.000695689
24,27.698,1.29668,1.17449,1.11357,0.98407,1,0.995,0.796,0.97954,0.54467,0.89344,0.000724023,0.000724023,0.000724023
25,28.6333,1.33822,1.11391,1.05847,0.98407,1,0.995,0.796,0.97954,0.54467,0.89344,0.000752137,0.000752137,0.000752137
26,29.5613,1.15557,1.05173,1.14129,0.98407,1,0.995,0.796,0.97954,0.54467,0.89344,0.000780031,0.000780031,0.000780031
27,30.4556,1.17666,0.88642,1.1415,1,1,0.995,0.8238,0.95404,0.52607,0.9115,0.000807705,0.000807705,0.000807705
28,31.3434,1.27695,0.83384,1.07783,1,1,0.995,0.8238,0.95404,0.52607,0.9115,0.000835159,0.000835159,0.000835159
29,32.2387,1.25235,0.74641,1.09998,1,1,0.995,0.8238,0.95404,0.52607,0.9115,0.000862392,0.000862392,0.000862392
30,33.153,1.14867,0.84371,1.03301,0.98494,1,0.995,0.76872,0.92956,0.59072,0.95561,0.000889406,0.000889406,0.000889406
31,34.0469,1.2228,1.0163,1.13409,0.98494,1,0.995,0.76872,0.92956,0.59072,0.95561,0.0009162,0.0009162,0.0009162
32,34.9656,1.05252,0.89061,0.93128,0.98494,1,0.995,0.76872,0.92956,0.59072,0.95561,0.000942774,0.000942774,0.000942774
33,35.8686,1.24872,0.90222,1.17591,0.9847,1,0.995,0.73553,1.02939,0.54572,1.07099,0.000969127,0.000969127,0.000969127
34,36.7807,1.10837,0.92209,1.09135,0.9847,1,0.995,0.73553,1.02939,0.54572,1.07099,0.000995261,0.000995261,0.000995261
35,37.7103,1.10488,0.9357,1.12169,0.9847,1,0.995,0.73553,1.02939,0.54572,1.07099,0.00102117,0.00102117,0.00102117
36,38.6825,0.99405,1.02894,1.00675,0.46767,1,0.995,0.81285,0.98826,4.32677,1.04528,0.00104687,0.00104687,0.00104687
37,39.6067,1.19635,1.10386,1.11613,0.46767,1,0.995,0.81285,0.98826,4.32677,1.04528,0.00107234,0.00107234,0.00107234
38,40.5849,1.45965,1.58465,1.20919,0.46767,1,0.995,0.81285,0.98826,4.32677,1.04528,0.00109759,0.00109759,0.00109759
39,41.6922,1.26021,1.65558,1.39281,0.46767,1,0.995,0.81285,0.98826,4.32677,1.04528,0.00112263,0.00112263,0.00112263
40,42.6322,1.10844,1.24568,1.04028,1,1,0.995,0.80203,0.95808,2.16042,1.11682,0.00114744,0.00114744,0.00114744
41,43.5568,1.04839,1.42259,1.06475,1,1,0.995,0.80203,0.95808,2.16042,1.11682,0.00117203,0.00117203,0.00117203
42,44.4537,1.27576,1.66582,1.16764,1,1,0.995,0.80203,0.95808,2.16042,1.11682,0.00119641,0.00119641,0.00119641
43,45.3593,1.14727,1.49403,1.09027,1,1,0.995,0.80203,0.95808,2.16042,1.11682,0.00122056,0.00122056,0.00122056
44,46.274,1.04032,1.24474,1.12258,0.97799,1,0.995,0.74457,0.99852,0.73224,1.0097,0.00124449,0.00124449,0.00124449
45,47.186,1.08522,0.80683,1.00736,0.97799,1,0.995,0.74457,0.99852,0.73224,1.0097,0.00126821,0.00126821,0.00126821
46,48.0706,1.14479,1.00677,1.07954,0.97799,1,0.995,0.74457,0.99852,0.73224,1.0097,0.0012917,0.0012917,0.0012917
47,48.9789,1.15611,0.98274,1.0658,0.97799,1,0.995,0.74457,0.99852,0.73224,1.0097,0.00131497,0.00131497,0.00131497
48,49.908,1.1548,0.90236,1.03476,0.98063,1,0.995,0.68672,1.01042,1.02064,0.99784,0.00133803,0.00133803,0.00133803
49,50.8112,0.8685,1.85916,0.96838,0.98063,1,0.995,0.68672,1.01042,1.02064,0.99784,0.00136086,0.00136086,0.00136086
50,51.7406,0.90826,2.17926,1.07717,0.98063,1,0.995,0.68672,1.01042,1.02064,0.99784,0.00138347,0.00138347,0.00138347
51,52.6926,1.10038,2.32186,1.11305,0.98063,1,0.995,0.68672,1.01042,1.02064,0.99784,0.00139195,0.00139195,0.00139195
52,53.6191,1.07544,2.4725,1.01914,0.98063,1,0.995,0.68672,1.01042,1.02064,0.99784,0.00138644,0.00138644,0.00138644
53,54.6004,1.06591,1.3709,1.22503,0.98461,1,0.995,0.73151,1.0829,0.72644,1.06143,0.00138094,0.00138094,0.00138094
54,55.5838,1.11213,1.2021,1.05038,0.98461,1,0.995,0.73151,1.0829,0.72644,1.06143,0.00137544,0.00137544,0.00137544
